ts	imei	mwra	p.android.gm	p.android.chrome	p.android.packageinstaller	p.android.externalstorage	p.android.settings	p.android.documentsui	p.system	p.google	p.android.gms	p.olauncher	p.inputmethod.latin	p.katana	p.process.gapps	p.browser.provider	p.gms.persistent	p.android.vending	p.notifier	p.simulator	p.dogalize	p.android.defcontainer
2018-05-06 11:15:00	8630330696303482410	0.00000	14.73554	14.81029	8.93336	14.63860	13.40860	11.94818	7.53312	29.30828	38.59945	49.37119	69.99825	56.46848	44.05806	90.94105	61.88899	45.36929	80.13731	18.56275	3.03468	38.69614
2018-05-06 11:16:00	863033069630348891	0.00000	12.35237	10.02137	13.32686	13.99877	13.37205	11.98414	12.11690	49.32146	42.30920	26.97915	76.11502	38.80995	58.71880	63.03453	61.06770	42.17504	7.87979	47.26150	25.13263	12.71178
2018-05-06 11:17:00	863033069630348743	1.00000	8.28295	14.69011	11.18256	11.08851	10.76200	15.18867	16.76176	67.21470	49.95531	54.88741	59.88207	41.31018	31.67940	4.04381	10.66622	2.04377	40.42533	15.23233	90.44401	13.54925
2018-05-06 11:18:00	8630330696303481578	1.00000	7.28531	8.77085	7.57600	13.65807	14.29892	12.18616	14.43455	38.09858	65.99571	59.94836	56.18242	72.67146	76.07684	32.98627	56.14183	54.98239	57.32505	71.90211	34.62625	24.68315
2018-05-06 11:19:00	863033069630348628	1.00000	10.55575	14.36335	5.57221	14.25592	8.81057	12.24299	12.57106	37.36148	54.22315	59.61598	81.80382	65.04598	68.86609	88.26853	38.37248	40.83356	45.82388	2.11712	61.70634	87.57125
2018-05-06 11:20:00	3590433799317662428	0.00000	7.75095	13.90819	11.48056	14.25029	10.65380	8.58602	11.03289	56.11012	37.03812	55.12694	66.44816	81.19618	11.66831	18.22358	25.22968	7.45636	12.54565	44.65638	77.13375	26.24655
2018-05-06 11:21:00	8630330696303481701	1.00000	10.75417	7.46720	10.50490	14.28284	12.99565	11.54123	11.82683	69.16077	69.22852	66.17422	15.70127	9.04503	87.80884	68.95639	90.62564	71.09294	68.22202	21.04611	85.97527	87.21424
2018-05-06 11:22:00	359043379931766403	1.00000	9.04029	12.11215	8.03443	11.60913	12.66178	13.29113	13.88250	47.36049	37.51468	65.70441	65.31901	98.85887	89.57301	9.91263	80.77661	52.37790	16.82672	68.21496	53.34179	23.82423
2018-05-06 11:23:00	359043379931766858	1.00000	9.17643	10.04170	9.13669	12.71951	13.76610	13.26728	15.34311	48.74568	55.84764	77.41396	35.29973	95.02886	7.75060	41.46185	37.84465	32.25179	73.52994	93.37292	20.20257	23.55688
2018-05-06 11:24:00	8630330696303481719	0.00000	12.50875	6.39076	12.07261	12.84702	13.37026	12.38255	14.96837	13.15480	46.23625	52.88260	7.33050	66.42311	4.05422	23.18422	53.47502	16.44720	38.57971	33.58767	9.32968	54.45050
2018-05-06 11:25:00	8630330696303481925	1.00000	9.09014	10.15040	9.02465	10.46663	11.85074	13.42901	14.18629	52.07336	72.03430	50.58079	99.36460	24.53726	27.88412	73.26695	90.35124	64.24520	17.72855	91.94990	59.46193	90.31837
2018-05-06 11:26:00	863033069630348271	1.00000	8.06714	10.26714	7.91195	10.98749	12.08484	13.39623	14.00163	43.77476	34.50316	50.47306	59.02346	78.17048	51.98072	32.63822	86.50951	96.01199	61.85867	89.32127	91.84114	7.49904
2018-05-06 11:27:00	8630330696303481438	0.00000	14.59673	16.15587	11.47509	13.30152	11.46818	15.48770	7.28855	44.34017	34.15919	78.52862	84.14143	11.09429	76.50581	80.37828	31.54097	32.46304	41.68574	20.28139	94.93920	96.68187
2018-05-06 11:28:00	359043379931766106	0.00000	13.88317	7.06679	13.59118	14.47153	11.54776	15.44044	14.35972	45.50768	24.66740	59.43526	23.90776	27.79845	12.80705	19.93859	74.27733	23.85008	28.23536	72.64225	3.09449	13.65505
2018-05-06 11:29:00	863033069630348883	0.00000	10.00254	7.00938	7.38004	13.06288	16.18495	11.16062	13.45028	36.26010	44.72434	54.09917	5.44229	58.43403	34.49546	37.27307	9.96164	66.14661	79.91844	69.99612	69.13501	32.54136
2018-05-06 11:30:00	863033069630348560	1.00000	13.43148	6.73703	9.09594	16.62138	14.98250	12.39181	9.82582	81.57046	39.66352	32.35780	84.50891	52.36292	63.73988	85.00914	89.37198	31.70638	40.32268	68.97662	86.38582	49.41164
2018-05-06 11:31:00	359043379931766098	1.00000	8.87354	12.07536	10.51834	14.21628	10.30165	13.86066	11.80997	78.84416	50.96176	51.22653	57.24623	2.75119	31.15218	48.77395	32.88512	63.61745	95.43603	26.54266	92.76375	55.37858
2018-05-06 11:32:00	8630330696303482394	1.00000	13.09793	15.32243	4.81017	11.87537	8.89276	10.07032	14.98555	43.52176	44.52721	49.13837	69.15010	66.35502	23.15353	55.57530	82.29134	6.64468	43.41848	1.13898	43.21193	74.24912
2018-05-06 11:33:00	8630330696303481966	0.00000	14.37919	13.05807	10.05340	12.94675	13.94619	13.69133	8.93984	39.92827	51.74950	65.85589	41.53618	96.23428	38.46844	33.06413	49.93445	83.59300	39.66927	33.02181	35.20436	70.65145
2018-05-06 11:34:00	863033069630348933	0.00000	13.24457	11.42042	13.70335	13.89180	13.82179	10.86912	11.51160	53.12609	55.40574	43.54618	9.61037	10.50539	59.58404	79.07768	61.77741	57.39374	68.21517	38.54600	21.05293	94.86287
2018-05-06 11:35:00	8630330696303481305	1.00000	10.18821	14.87345	9.71718	12.31471	10.45312	9.51791	9.86841	44.22103	42.50414	61.50650	45.63517	57.43865	81.86524	30.51858	15.00193	8.19332	71.17685	4.01018	46.80610	53.83046
2018-05-06 11:36:00	359043379931766635	1.00000	7.43454	11.90394	6.32955	13.00378	11.50971	12.25665	14.60332	38.70922	44.86797	45.67425	92.73688	61.05727	95.59263	45.48628	90.55366	67.90876	96.34397	10.57775	42.99877	61.98510
2018-05-06 11:37:00	359043379931766239	1.00000	9.55061	13.16214	9.35572	15.56421	8.35701	8.11271	16.43317	71.09038	69.53888	60.30546	63.11105	50.21234	32.35125	6.15738	39.48875	29.79468	61.25066	41.81283	72.33842	30.12496
2018-05-06 11:38:00	3590433799317661891	1.00000	6.88962	10.30500	6.84347	8.92777	13.83735	11.29306	14.03828	69.32668	66.96803	63.07695	69.06464	21.48939	63.07003	8.26475	69.41602	15.24525	63.51122	58.62509	66.51114	40.63028
2018-05-06 11:39:00	863033069630348982	0.00000	15.06082	8.61903	11.39128	12.99182	11.46035	12.27756	14.23648	63.31988	42.57884	40.29526	78.84931	78.05148	41.67321	79.02879	82.78413	33.47329	42.49979	93.71036	5.62041	78.05510
2018-05-06 11:40:00	8630330696303481099	0.00000	18.05512	12.03992	10.60172	13.38006	14.73583	14.91581	7.54425	34.13617	75.25868	56.70764	62.89125	22.98821	77.07455	14.29205	16.27829	79.41242	32.80857	39.16655	32.72039	82.23808
2018-05-06 11:41:00	8630330696303481990	1.00000	12.85090	12.02624	9.35145	13.16496	14.64886	11.42286	9.30715	36.40335	26.94652	32.52296	91.52853	45.62296	30.43822	82.44717	48.65514	73.31498	56.40677	69.32281	32.68012	55.26057
2018-05-06 11:42:00	863033069630348610	1.00000	9.28570	11.35623	11.06003	13.02342	12.80555	16.16733	13.86071	62.29731	63.07714	54.07643	88.63761	53.63975	78.40696	57.43796	93.01905	17.71939	89.37766	50.27547	68.90873	78.37956
2018-05-06 11:43:00	8630330696303482485	0.00000	12.43922	6.98428	9.99630	10.65341	12.10851	13.51109	12.01287	62.21801	53.30110	56.51295	46.54497	30.46930	12.71508	7.12615	87.13399	35.35688	99.42281	34.62274	98.30285	48.95503
2018-05-06 11:44:00	3590433799317661347	0.00000	10.82200	12.22097	14.51769	14.47301	13.58095	12.80519	10.62073	50.60725	55.73402	35.96413	50.26876	8.46402	61.88385	58.92814	75.46708	55.89065	98.67946	25.19744	50.63421	97.27363
2018-05-06 11:45:00	3590433799317661073	1.00000	13.15631	7.27355	8.71953	15.55793	15.67349	11.66053	13.35106	46.59184	48.10567	50.22589	79.21542	19.03882	36.68929	77.38740	45.57452	13.58901	66.58447	81.20687	57.35435	39.77794
2018-05-06 11:46:00	8630330696303482055	0.00000	12.35047	9.39860	14.29390	11.87409	15.11592	14.15452	14.45506	62.53336	62.01976	78.73770	32.12206	1.63620	23.84387	26.12313	76.80018	70.27475	31.57077	59.96939	62.04550	22.95246
2018-05-06 11:47:00	8630330696303482311	1.00000	5.98712	10.10266	7.61165	13.70134	12.10837	12.37708	11.04719	62.52810	41.79441	47.10807	75.48411	86.02936	40.25477	20.04984	0.53479	43.81968	88.52303	9.01636	25.17144	78.03933
2018-05-06 11:48:00	359043379931766155	1.00000	8.58069	11.36747	11.97774	15.05170	14.17362	17.04860	11.79973	64.98679	59.27794	33.90479	69.64565	98.93067	8.55143	3.99761	92.27016	74.90564	45.44974	95.34467	8.03494	92.07994
2018-05-06 11:49:00	359043379931766320	0.00000	12.67512	13.13738	11.73594	16.30609	13.28059	12.16970	8.96233	43.14197	54.00181	61.02991	55.91379	85.30154	82.97435	42.05707	5.26257	57.06208	6.25574	29.51075	34.70621	60.63934
2018-05-06 11:50:00	8630330696303481727	0.00000	5.57146	9.85768	8.42201	12.67410	12.76656	14.12801	12.12867	63.68001	54.37891	40.55917	72.70405	53.41114	57.03046	24.99919	29.59002	57.54284	83.29194	71.67739	2.03076	70.99441
2018-05-06 11:51:00	359043379931766619	1.00000	12.42215	14.70546	8.71916	11.72674	11.02790	8.96254	14.94471	53.71868	69.32550	62.64420	42.78062	10.53945	62.65929	58.38427	24.83544	6.30068	5.75285	35.27133	91.09038	13.42949
2018-05-06 11:52:00	863033069630348719	1.00000	10.23916	6.71624	11.88074	11.36040	14.98825	12.60943	15.53699	48.33170	48.04134	59.92720	89.15410	29.04532	66.48188	29.86334	60.08187	69.32485	54.91039	29.80055	35.20820	79.47780
2018-05-06 11:53:00	863033069630348297	0.00000	10.73687	10.93776	17.48034	13.80444	15.44994	13.13060	10.85773	67.62864	55.21725	49.56595	56.84003	95.48626	5.25628	48.02583	80.73436	93.04582	52.45140	6.86156	64.09137	78.61275
2018-05-06 11:54:00	3590433799317662014	1.00000	12.13672	9.55889	12.01275	9.75213	13.16786	13.64909	11.53602	38.15447	85.82296	53.71759	42.63689	23.49965	67.15446	41.56560	30.52056	59.50233	12.85558	23.35766	10.07008	75.05666
2018-05-06 11:55:00	359043379931766320	0.00000	15.23771	8.71263	9.85607	11.20637	12.71411	15.05498	16.24952	68.38167	46.04166	36.03100	67.93289	14.26386	38.87119	75.97030	90.17147	89.75649	4.62236	86.92563	89.80393	66.63553
2018-05-06 11:56:00	8630330696303482386	0.00000	9.98602	6.21643	10.93526	14.26278	15.15075	12.24488	16.17401	42.83537	41.63017	58.82208	63.47867	56.03768	95.48103	35.81739	60.13115	89.57101	9.04463	31.78362	22.61507	15.04026
2018-05-06 11:57:00	359043379931766197	1.00000	8.53254	10.52225	11.19691	15.78107	6.48718	8.97706	15.93332	58.48834	46.62463	36.33663	66.59225	38.16405	68.75701	39.62924	8.44967	31.23896	65.28943	9.14499	9.52029	35.62132
2018-05-06 11:58:00	3590433799317661461	1.00000	8.49815	9.75318	9.54032	10.91110	12.34138	12.36390	14.89308	65.06262	69.98068	31.55792	81.56335	34.78266	33.18539	3.67488	87.11868	39.59416	44.84307	42.65016	0.71771	23.40126
2018-05-06 11:59:00	359043379931766494	1.00000	6.97014	11.67621	9.40491	16.90556	11.40586	9.14312	13.66171	40.00375	36.92398	73.29014	69.64758	70.21976	48.79685	13.59853	73.79043	17.83501	90.70894	16.97901	74.25661	88.62296
2018-05-06 12:00:00	359043379931766064	1.00000	9.88772	9.58753	7.99146	13.80504	12.95805	10.51309	13.03392	68.55378	51.05679	54.03711	66.11388	46.13941	67.72420	23.27919	81.22191	11.82908	4.46204	17.25094	10.11666	29.82817
2018-05-06 12:01:00	359043379931766692	1.00000	10.12053	6.65685	10.79588	13.54991	14.51159	12.08119	14.29027	76.72443	50.35868	37.15013	10.39282	30.93111	73.49071	16.28216	88.50092	94.09628	91.36962	54.25360	56.25803	52.29160
2018-05-06 12:02:00	3590433799317661982	0.00000	11.87209	11.77094	11.52673	14.12449	13.44902	12.65737	8.86404	63.42139	50.53617	39.05738	84.30483	56.09090	19.97131	9.11871	77.88045	70.16624	90.62873	44.18261	80.84376	36.07444
2018-05-06 12:03:00	8630330696303481420	1.00000	9.47401	11.39014	7.61133	12.30683	10.45200	13.24861	15.32217	65.06414	61.96973	34.62073	2.29856	12.34214	24.94163	32.06386	55.63904	58.40885	28.19387	64.82045	40.79503	78.51841
2018-05-06 12:04:00	3590433799317662238	1.00000	12.09225	13.61044	7.87599	12.57286	14.37837	10.36749	12.58124	55.23729	56.53802	49.64932	93.73097	92.78636	4.77802	67.87627	71.12401	85.78007	67.62946	12.99363	63.64652	52.63362
2018-05-06 12:05:00	8630330696303481107	0.00000	11.37319	8.01618	11.96966	12.90289	12.55805	14.02320	13.45247	59.56109	57.76029	56.56026	6.82704	82.37366	14.43556	66.13898	42.31699	78.03922	25.28991	48.00324	92.34218	22.08556
2018-05-06 12:06:00	3590433799317661149	1.00000	12.98398	12.68100	11.68959	13.32489	14.06405	12.27220	7.96821	55.86432	54.79577	36.69446	54.47389	30.46992	88.68870	19.36173	69.06863	95.62957	12.54741	13.40600	45.39436	38.21706
2018-05-06 12:07:00	359043379931766650	1.00000	8.69770	13.12550	11.74987	15.41914	9.97608	7.53948	12.07140	45.41208	35.75199	37.00873	13.90134	71.15876	51.59433	74.95337	68.50104	53.86004	67.21052	69.59345	65.70048	45.86492
2018-05-06 12:08:00	359043379931766734	1.00000	11.82350	11.90223	9.73936	11.04602	10.98685	11.13778	12.27068	41.54749	37.54920	74.29264	20.71604	76.02291	5.87029	14.26821	46.65446	3.25490	37.82810	86.04047	18.58165	10.98875
2018-05-06 12:09:00	3590433799317661461	1.00000	8.72230	11.30898	9.03547	13.78384	7.66582	11.08182	13.32061	48.61064	66.40928	48.83208	23.46209	59.81365	28.00600	83.95720	61.56605	75.77869	47.53617	42.53818	18.97807	20.62779
2018-05-06 12:10:00	359043379931766692	1.00000	7.63943	13.77867	9.28511	10.66438	9.35077	11.08382	11.41914	14.88220	46.57451	47.10148	28.32259	53.31666	26.48628	87.76170	89.51661	77.66108	59.00655	16.67606	11.89826	40.00186
2018-05-06 12:11:00	3590433799317661016	1.00000	12.89786	11.01652	7.68314	15.61529	12.56297	11.10567	15.48077	67.19303	40.14582	56.91823	31.84289	26.80640	38.46318	44.05460	68.85380	36.40214	53.39984	34.71213	59.09969	63.37424
2018-05-06 12:12:00	863033069630348453	0.00000	13.53372	10.03856	10.41563	13.12392	11.59777	13.83038	14.61385	47.48033	66.89014	46.04508	19.70004	21.15582	93.95718	28.71410	74.88939	13.34299	48.62512	72.50259	62.61033	41.95500
2018-05-06 12:13:00	863033069630348420	1.00000	10.75953	9.89249	11.08706	11.66518	9.57254	10.15803	11.29110	59.13035	43.68896	36.20606	83.39880	42.90976	67.90005	11.70918	50.79685	92.72102	0.45273	45.17717	69.18990	10.83733
2018-05-06 12:14:00	863033069630348685	0.00000	13.69331	10.82645	11.20785	10.63057	12.83535	14.19202	12.87063	59.61276	43.69396	38.04566	17.70782	94.35390	66.56482	76.77493	56.93995	83.58096	39.38600	95.64548	64.58326	57.10304
2018-05-06 12:15:00	359043379931766791	0.00000	11.92391	13.96243	14.74531	14.10568	15.27191	12.41838	15.09439	34.19679	43.35665	55.48501	36.10751	66.46354	42.29517	7.37556	48.78962	81.31880	41.01665	49.82192	52.32576	22.37779
2018-05-06 12:16:00	3590433799317661818	1.00000	10.08553	10.85748	9.19713	11.48701	9.03220	13.49569	11.90928	37.92606	52.76054	36.43342	73.24856	91.07675	78.22084	52.22381	7.12190	62.57665	41.11292	87.26912	58.35921	98.28241
2018-05-06 12:17:00	3590433799317661867	1.00000	8.50514	10.53039	13.63899	16.78339	8.57794	6.81105	13.80537	54.66000	44.15858	57.03790	58.77312	27.05549	7.21324	93.29377	2.67867	29.67485	89.29579	84.97437	16.87173	22.54039
2018-05-06 12:18:00	8630330696303481958	0.00000	7.71454	8.12173	10.96879	11.81022	12.73932	13.08220	18.06234	52.85646	82.21578	27.53159	45.32806	13.78770	44.17325	14.69616	41.28560	77.47270	51.73965	12.77833	50.52408	5.97797
2018-05-06 12:19:00	8630330696303481859	0.00000	11.98444	7.05519	5.53312	13.62098	16.58905	9.50622	13.14579	34.04382	71.50527	49.92898	36.76903	83.55984	13.75978	26.69660	32.41812	19.63302	40.07796	80.44044	47.95637	20.43381
2018-05-06 12:20:00	863033069630348743	1.00000	12.78197	7.84853	11.32417	14.81372	16.15515	14.12142	10.70957	36.66991	50.81245	47.19775	82.30676	26.51448	99.93570	45.46462	32.77637	36.79382	60.64318	46.18515	96.32328	0.41091
2018-05-06 12:21:00	863033069630348586	1.00000	12.93314	8.36480	8.53862	14.21595	14.67165	11.54481	11.53038	24.38859	63.80899	57.26663	45.63427	52.83408	45.94069	56.25396	23.01192	13.58529	38.60774	30.78878	75.93137	16.90588
2018-05-06 12:22:00	3590433799317661891	0.00000	12.10407	11.90557	13.39246	15.67827	12.31066	16.21727	12.83464	58.20939	48.63850	58.18752	10.83620	68.74442	74.58443	37.99251	10.75413	60.26101	4.41358	41.55749	63.45126	66.41018
2018-05-06 12:23:00	8630330696303481651	1.00000	8.62164	10.80715	7.33318	10.49774	12.11828	9.97624	11.70126	68.80882	24.24700	44.76096	51.44143	10.98750	4.36003	18.61411	99.17596	58.57152	29.68883	35.22132	13.27227	56.50520
2018-05-06 12:24:00	8630330696303481156	1.00000	8.66521	13.34300	9.71877	12.91104	6.91740	9.37433	13.33560	65.85171	67.59210	51.58252	54.78860	30.26060	75.28386	98.51031	81.07096	79.58393	58.37395	38.74085	72.90864	99.83810
2018-05-06 12:25:00	359043379931766585	1.00000	14.23258	13.86725	9.49009	14.70801	13.00876	10.83513	11.46412	48.42739	46.35541	72.88919	48.68355	42.90956	37.62114	41.60757	68.61401	53.98327	50.39196	99.90035	19.54165	67.13810
2018-05-06 12:26:00	359043379931766981	1.00000	8.51815	7.89119	8.33427	12.12435	14.22280	11.22192	14.50880	45.68425	36.17195	60.18901	93.69754	68.14720	10.91613	25.70359	33.79550	79.20233	83.49018	36.84843	91.98888	73.97605
2018-05-06 12:27:00	8630330696303482337	0.00000	12.39459	12.50464	8.46096	10.43920	12.00426	14.95234	10.83605	58.97058	57.09744	56.28104	46.17830	45.13923	29.27209	57.95062	95.78612	92.48421	69.87458	80.36758	20.63614	17.87243
2018-05-06 12:28:00	863033069630348933	1.00000	4.32140	12.91415	12.11112	11.51299	10.51795	7.90039	9.91311	74.89025	68.17069	55.97944	21.01681	79.07694	20.90849	8.33761	5.10559	99.64434	12.63772	37.43345	67.81453	86.95818
2018-05-06 12:29:00	863033069630348362	1.00000	9.30422	10.20593	10.52170	13.52482	11.40054	13.97836	11.73115	30.85891	26.47433	42.97489	11.56417	47.43057	39.36034	79.05167	77.38459	77.56646	3.02334	24.32336	5.49882	35.84870
2018-05-06 12:30:00	863033069630348883	1.00000	8.08696	12.86448	10.00881	12.70337	8.55010	5.87741	14.65141	30.96094	55.15167	55.92571	85.64154	25.55711	46.73859	82.31569	95.97304	69.39079	38.06525	96.93462	32.77350	76.36980
2018-05-06 12:31:00	3590433799317661479	1.00000	6.36221	13.49984	13.37505	13.94402	6.27127	7.49094	14.05313	75.53218	67.89901	35.48045	80.06007	51.27623	98.46406	1.78685	45.98779	61.45744	61.26944	71.84934	14.80716	57.26651
2018-05-06 12:32:00	359043379931766148	1.00000	10.33240	12.29804	8.98796	15.45854	12.01097	15.49464	15.99918	30.96323	44.30745	42.14996	75.70171	21.15936	54.96057	96.40241	88.46886	7.86522	34.80334	88.90328	48.32468	93.26522
2018-05-06 12:33:00	3590433799317661982	1.00000	12.99527	7.13243	13.07941	11.28459	14.49405	10.88791	14.29197	47.38502	34.38919	46.13008	59.17357	16.84189	7.99757	23.06564	6.40421	15.33820	52.68836	96.89983	58.09860	7.22047
2018-05-06 12:34:00	8630330696303481743	1.00000	11.71377	5.96155	10.33769	11.77523	16.93778	13.58769	14.91872	68.12283	48.53353	59.07229	80.24756	39.13760	5.77543	72.66347	3.57757	38.64847	55.53183	62.24088	89.10580	26.63435
2018-05-06 12:35:00	359043379931766932	0.00000	6.92038	10.89397	16.04374	13.67183	15.92234	11.20231	10.80723	62.49712	43.60787	51.85465	7.29029	56.52963	31.66170	61.15537	14.17507	23.83663	87.52225	53.16695	78.96583	7.67893
2018-05-06 12:36:00	359043379931766387	1.00000	12.98102	10.82947	7.69715	13.58252	12.57349	12.66365	12.90280	62.27676	56.12198	37.69627	77.86420	48.91353	69.49072	85.34200	43.76622	39.39607	83.26241	51.61406	13.46347	36.96728
2018-05-06 12:37:00	359043379931766171	1.00000	8.04603	11.11831	14.17774	13.71508	9.19381	7.44025	12.37238	55.06597	20.74486	67.29445	19.08406	85.92347	40.57982	83.47549	7.77080	96.59871	85.99394	47.51681	22.47547	16.34978
2018-05-06 12:38:00	863033069630348198	0.00000	10.84055	10.87122	9.83782	12.34953	14.40513	11.33283	12.87403	39.99713	49.84661	73.86386	83.65538	15.90444	17.05267	36.22320	32.14714	94.51470	14.93023	10.13135	58.98533	99.62836
2018-05-06 12:39:00	3590433799317662147	0.00000	12.93081	10.03779	9.73135	13.36491	13.78001	12.50265	9.55075	47.96455	38.90921	50.50858	36.44242	77.51974	62.86058	56.11750	62.38273	54.53149	70.17517	84.69265	81.44873	70.42571
2018-05-06 12:40:00	8630330696303481172	1.00000	9.49027	13.93919	6.83415	15.77212	9.08308	9.06315	13.57016	58.60115	27.65881	49.66973	14.10695	76.23762	38.78551	45.80819	80.94907	13.24329	90.43562	38.75849	48.61645	77.88726
2018-05-06 12:41:00	8630330696303481834	1.00000	12.56274	8.84316	13.08821	16.23063	12.43364	13.46120	11.79750	62.44893	44.29191	64.31464	91.44081	33.81328	50.34194	70.69260	9.25814	15.46911	69.52032	77.28385	61.39275	74.96139
2018-05-06 12:42:00	3590433799317662444	1.00000	7.87191	12.03905	10.88440	17.15737	9.47552	5.95261	13.94241	35.55472	57.76419	18.08411	99.70681	74.70609	37.09831	47.36590	97.92620	80.52525	86.02686	71.71367	55.08046	92.15994
2018-05-06 12:43:00	8630330696303482428	0.00000	13.99824	14.03273	8.56290	13.53372	11.72234	14.70994	10.49111	53.96909	41.23952	54.94261	23.05206	92.20766	49.71317	60.39904	32.39505	52.45087	55.25072	25.65343	44.76707	10.13790
2018-05-06 12:44:00	8630330696303481347	0.00000	5.56880	10.76542	6.89344	13.53304	11.95754	12.74770	14.66698	37.07403	50.11588	45.22106	42.89337	36.40949	55.78132	21.01366	20.29808	89.73505	70.35188	11.75423	1.06865	21.63017
2018-05-06 12:45:00	3590433799317662311	1.00000	9.99963	14.54230	8.59358	12.47294	6.85764	8.27694	14.21010	45.06207	51.22880	47.00549	44.46017	44.97449	49.95819	55.70415	71.82245	93.89701	42.95993	28.84388	19.68156	94.27836
